sep=;
ref, mag, phase 
0.8; -80.6; -43.83823
0.8; -80.6; -43.89933
0.8; -81.7; -41.03291
0.8; -81.7; -41.18152
0.8; -81.6; -41.34654
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -80.8; -46.72913
0.8; -81.1; -47.32886
0.8; -80.9; -46.52087
0.8; -81.6; -40.28778
0.8; -81.5; -40.65817
0.8; -81.7; -40.81573
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -81.4; -48.3725
0.8; -81.5; -49.04468
0.8; -81.6; -48.48767
0.8; -81.7; -40.78516
0.8; -81.4; -39.85859
0.8; -81.6; -40.25529
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -82.2; -48.34872
0.8; -82.2; -48.26457
0.8; -82.2; -48.32144
0.8; -81.6; -41.23216
0.8; -81.5; -40.72817
0.8; -81.7; -40.90099
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -82.6; -44.67725
0.8; -82.9; -44.41663
0.8; -82.9; -43.98279
0.8; -81.6; -41.29619
0.8; -81.5; -41.65202
0.8; -81.6; -41.26879
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -82.8; -39.57357
0.8; -82.9; -38.43205
0.8; -82.7; -38.2738
0.8; -81.7; -40.74275
0.8; -81.7; -40.90034
0.8; -81.6; -41.0731
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -82.6; -35.1568
0.8; -82.5; -34.94533
0.8; -82.3; -34.02054
0.8; -81.7; -39.95418
0.8; -81.5; -40.32243
0.8; -81.7; -40.46117
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -81.8; -34.24677
0.8; -81.8; -32.88715
0.8; -81.8; -32.58603
0.8; -81.6; -40.75056
0.8; -81.5; -40.20835
0.8; -81.6; -40.73421
-98.0; 0.0; 0
-98.0; 0.0; 0
